"Kod";"Nazwa";"Typy aktywności";"Płeć";"Wartość i precyzja";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2019";269;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2020";277;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2021";285;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2022";284;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2023";276;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2010";243;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2011";235;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2012";236;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2013";226;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2014";238;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2015";241;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2016";216;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2017";219;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2018";215;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2019";213;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2020";215;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2021";224;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2022";229;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2023";228;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2010";47;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2011";48;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2012";48;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2013";45;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2014";44;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2015";38;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2016";28;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2017";22;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2018";18;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2019";13;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2020";13;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2021";13;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2022";12;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2023";13;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2010";36;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2011";41;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2012";40;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2013";37;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2014";31;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2015";28;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2016";22;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2017";16;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2018";13;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2019";9;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2020";10;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2021";11;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2022";0;"tys. osób";"x";
2600000;"ŚWIĘTOKRZYSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2023";0;"tys. osób";"x";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2010";235;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2011";231;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2012";222;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2013";221;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2014";228;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2015";224;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2016";187;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2017";189;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2018";194;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2019";190;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2020";180;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2021";167;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2022";164;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2023";169;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2010";335;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2011";329;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2012";316;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2013";322;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2014";331;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2015";317;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2016";285;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2017";285;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2018";288;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2019";283;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2020";279;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2021";261;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2022";254;"tys. osób";"";
2600000;"ŚWIĘTOKRZYSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2023";254;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2010";337;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2011";323;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2012";314;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2013";328;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2014";323;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2015";337;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2016";337;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2017";338;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2018";328;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2019";327;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2020";329;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2021";338;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2022";338;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2023";330;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2010";265;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2011";249;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2012";247;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2013";260;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2014";255;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2015";271;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2016";257;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2017";259;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2018";254;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2019";251;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2020";253;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2021";266;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2022";264;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2023";267;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2010";307;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2011";296;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2012";282;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2013";292;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2014";292;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2015";308;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2016";307;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2017";315;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2018";309;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2019";319;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2020";319;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2021";327;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2022";326;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2023";321;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2010";237;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2011";220;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2012";217;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2013";228;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2014";229;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2015";242;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2016";234;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2017";239;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2018";240;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2019";240;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2020";246;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2021";257;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2022";256;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2023";261;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2010";31;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2011";27;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2012";32;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2013";36;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2014";32;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2015";30;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2016";30;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2017";23;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2018";19;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2019";8;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2020";10;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2021";11;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2022";12;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2023";0;"tys. osób";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2010";28;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2011";29;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2012";31;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2013";32;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2014";26;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2015";29;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2016";23;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2017";21;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2018";14;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2019";11;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2020";0;"tys. osób";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2021";10;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2022";0;"tys. osób";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2023";0;"tys. osób";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2010";219;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2011";215;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2012";220;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2013";230;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2014";227;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2015";230;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2016";202;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2017";198;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2018";203;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2019";208;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2020";204;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2021";191;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2022";188;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2023";194;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2010";321;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2011";326;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2012";321;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2013";326;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2014";332;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2015";333;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2016";316;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2017";311;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2018";311;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2019";317;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2020";314;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2021";296;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2022";295;"tys. osób";"";
2800000;"WARMIŃSKO-MAZURSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2023";290;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2010";813;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2011";827;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2012";827;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2013";823;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2014";801;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2015";766;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2016";905;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2017";926;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2018";910;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2019";930;"tys. osób";"";
